House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
64,Thomas Greens,Brandon,Reed,50,Husband,Married,Male,Child psychotherapist,None,Catholic
64,Thomas Greens,Samuel,Reed,12,Son,NA,Male,Student,None,NA
65,Thomas Greens,Kimberley,Rose,28,Head,Single,Female,Midwife,None,None
65,Thomas Greens,Frank,Kent,32,Partner,Single,Male,Lobbyist,None,Sith
65,Thomas Greens,Christian,Rose,5,Son,NA,Male,Student,None,NA
65,Thomas Greens,Pauline,Rose,1,Daughter,NA,Female,Child,None,NA
65,Thomas Greens,Duncan,Coles,18,Lodger,Single,Male,Student,None,NA
66,Thomas Greens,Kathleen,Davey,84,Head,Widowed,Female,"Retired Optician, dispensing",None,None
66,Thomas Greens,Lee,Davey,39,Son,Single,Male,Games developer,None,None
66,Thomas Greens,Heather,Davey,38,Daughter,Single,Female,Mudlogger,None,None
67,Thomas Greens,Denise,Harrison,48,Head,Married,Female,Television production assistant,None,None
67,Thomas Greens,Robert,Harrison,45,Husband,Married,Male,Sales promotion account executive,None,None
67,Thomas Greens,Billy,Harrison,10,Son,NA,Male,Student,None,NA
67,Thomas Greens,Gillian,Harrison,9,Daughter,NA,Female,Student,None,NA
67,Thomas Greens,Luke,Harrison,4,Son,NA,Male,Child,None,NA
68,Thomas Greens,Kerry,Akhtar,38,Head,Married,Female,Insurance broker,None,None
68,Thomas Greens,Gregory,Akhtar,38,Husband,Married,Male,Optometrist,None,None
68,Thomas Greens,Sharon,Akhtar,12,Daughter,NA,Female,Student,None,NA
68,Thomas Greens,Linda,Akhtar,8,Daughter,NA,Female,Student,None,NA
69,Thomas Greens,Francesca,Williams,50,Head,Married,Female,"Physicist, medical",None,None
69,Thomas Greens,Mark,Williams,50,Husband,Married,Male,Industrial/product designer,None,None
69,Thomas Greens,Lynne,Finch-Williams,14,Step-Daughter,NA,Female,Student,None,NA
70,Thomas Greens,Benjamin,Evans,63,Head,Single,Male,Event organiser,None,None
70,Thomas Greens,Amy,Bond,59,Partner,Single,Female,"Engineer, technical sales",None,None
70,Thomas Greens,Frederick,Evans,15,Son,NA,Male,Student,None,NA
71,Thomas Greens,Robert,Williams,26,Head,Single,Male,Patent examiner,None,None
71,Thomas Greens,Amanda,May,29,Partner,Single,Female,Call centre manager,None,None
72,Thomas Greens,Sally,Thomas,50,Head,Single,Female,Learning mentor,None,None
73,Thomas Greens,Judith,Wood,53,Head,Married,Female,Fisheries officer,None,Christian
73,Thomas Greens,Maurice,Wood,57,Husband,Married,Male,"Psychologist, prison and probation services",None,Christian
73,Thomas Greens,Russell,Wood,20,Son,Single,Male,University Student,None,None
73,Thomas Greens,Jodie,Wood,17,Daughter,NA,Female,Student,None,NA
74,Thomas Greens,Joanne,Stanley,32,Head,Married,Female,Television production assistant,None,Catholic
74,Thomas Greens,Lee,Stanley,34,Husband,Married,Male,Marine scientist,None,None
74,Thomas Greens,Eileen,Stanley,4,Daughter,NA,Female,Child,None,NA
75,Thomas Greens,Dorothy,Harris,41,Head,Married,Female,Data processing manager,None,Catholic
75,Thomas Greens,Brian,Harris,44,Husband,Married,Male,Unemployed,None,Catholic
75,Thomas Greens,Jason,Harris,11,Son,NA,Male,Student,None,NA
76,Thomas Greens,Vincent,Alexander,26,Head,Married,Male,"Programmer, multimedia",None,None
76,Thomas Greens,Kerry,Alexander,19,Wife,Married,Female,University Student,None,None
76,Thomas Greens,Lawrence,Alexander,2,Son,NA,Male,Child,None,NA
77,Thomas Greens,Amelia,Morgan,50,Head,Married,Female,"Psychologist, prison and probation services",None,Catholic
77,Thomas Greens,Christian,Morgan,52,Husband,Married,Male,"Surveyor, quantity",None,Catholic
77,Thomas Greens,Louis,Chadwick,37,Son,Divorced,Male,Town planner,None,Catholic
78,Thomas Greens,Jill,Ellis,74,Head,Married,Female,Retired Accounting technician,None,Methodist
78,Thomas Greens,Cameron,Ellis,78,Husband,Married,Male,Retired Medical physicist,None,Methodist
79,Thomas Greens,Claire,Davies,37,Head,Married,Female,Public affairs consultant,None,None
79,Thomas Greens,Callum,Davies,39,Husband,Married,Male,General practice doctor,None,None
79,Thomas Greens,Bernard,Davies,10,Son,NA,Male,Student,None,NA
79,Thomas Greens,Hannah,Davies,10,Daughter,NA,Female,Student,None,NA
80,Thomas Greens,Maureen,Fraser,46,Head,Single,Female,English as a second language teacher,None,Methodist
81,Thomas Greens,Lynne,Davison,18,Head,Single,Female,University Student,None,Methodist
81,Thomas Greens,Liam,Brown,18,None,Single,Male,University Student,None,None
82,Thomas Greens,Clare,Lynch,65,Head,Divorced,Female,Unemployed,None,Christian
82,Thomas Greens,Jake,Lynch,35,Son,Single,Male,Art therapist,None,Christian
82,Thomas Greens,Jordan,Lynch,29,Son,Single,Male,"Editor, commissioning",None,Christian
82,Thomas Greens,Vanessa,Lynch,28,Daughter,Single,Female,Occupational therapist,None,None
82,Thomas Greens,Stephanie,Lynch,24,Daughter,Single,Female,"Conservator, museum/gallery",None,None
83,Thomas Greens,Francesca,Sykes-Wallace,61,Head,Married,Female,Further education lecturer,None,Christian
83,Thomas Greens,Roy,Sykes-Wallace,60,Husband,Married,Male,"Restaurant manager, fast food",None,Christian
83,Thomas Greens,Samantha,Sykes-Wallace,26,Daughter,Single,Female,"Physicist, medical",None,None
84,Thomas Greens,Lawrence,Parker,37,Head,Married,Male,"Designer, exhibition/display",None,Methodist
84,Thomas Greens,Sharon,Parker,44,Wife,Married,Female,Lobbyist,None,None
84,Thomas Greens,Lorraine,Parker,9,Daughter,NA,Female,Student,None,NA
85,Thomas Greens,Margaret,Reed,44,Head,Married,Female,Podiatrist,None,None
85,Thomas Greens,Bradley,Reed,43,Husband,Married,Male,Holiday representative,None,None
85,Thomas Greens,Vincent,Reed,14,Son,NA,Male,Student,None,NA
86,Thomas Greens,Jeffrey,Foster,75,Head,Divorced,Male,Retired Haematologist,None,Christian
86,Thomas Greens,Max,Wong,14,Grandson,NA,Male,Student,None,NA
87,Thomas Greens,Marion,Parker,72,Head,Married,Female,"Retired Scientist, research (maths)",None,None
87,Thomas Greens,Marc,Parker,70,Husband,Married,Male,Retired Audiological scientist,None,None
87,Thomas Greens,Callum,Parker,40,Son,Divorced,Male,Financial risk analyst,None,None
88,Thomas Greens,Jean,Roberts,48,Head,Single,Female,Private music teacher,None,None
89,Thomas Greens,Lesley,Johnson,58,Head,Divorced,Female,Tourist information centre manager,None,Christian
89,Thomas Greens,Carly,Johnson,25,Daughter,Single,Female,Unemployed,None,Christian
89,Thomas Greens,Zoe,Johnson,17,Daughter,NA,Female,Student,None,NA
90,Thomas Greens,Jennifer,Flynn,56,Head,Married,Female,Chartered public finance accountant,None,Christian
90,Thomas Greens,Matthew,Flynn,62,Husband,Married,Male,Armed forces logistics/support/administrative officer,None,Christian
90,Thomas Greens,Joseph,Flynn,16,Son,NA,Male,Student,None,NA
91,Thomas Greens,Catherine,Riley,43,Head,Single,Female,Unemployed,None,Catholic
91,Thomas Greens,Katie,Perry,35,None,Single,Female,"Nurse, learning disability",None,Christian
91,Thomas Greens, ,Scott,43,None,Single,Female,"Conservator, furniture",None,Christian
92,Thomas Greens,Jasmine,Stokes,48,Head,Single,Female,Best boy,None,None
92,Thomas Greens,Robert,Jackson,49,Partner,Single,Male,Aid worker,None,None
92,Thomas Greens,Marion,Stokes,12,Daughter,NA,Female,Student,None,NA
92,Thomas Greens,Pamela,Stokes,8,Daughter,NA,Female,Student,None,NA
92,Thomas Greens,Jack,Stokes,6,Son,NA,Male,Student,None,NA
93,Thomas Greens,Lorraine,Scott,50,Head,Married,Female,Minerals surveyor,None,Catholic
93,Thomas Greens,Glenn,Scott,55,Husband,Married,Male,Secretary/administrator,None,Catholic
93,Thomas Greens,Ricky,Scott,18,Son,Single,Male,Student,None,Catholic
93,Thomas Greens,Callum,Scott,14,Son,NA,Male,Student,None,NA
94,Thomas Greens,Chloe,Gallagher,62,Head,Married,Female,Freight forwarder,None,Methodist
94,Thomas Greens,Roger,Gallagher,59,Husband,Married,Male,Research scientist (physical sciences),None,Meth-odist
94,Thomas Greens,William,Gallagher,34,Son,Single,Male,Company secretary,None,Methodist
94,Thomas Greens,Dominic,Gallagher,28,Son,Divorced,Male,Ship broker,None,Methodist
95,Thomas Greens,Lesley,Rees,51,Head,Divorced,Female,Unemployed,None,Christian
95,Thomas Greens,Geoffrey,Rees,24,Son,Single,Male,Soil scientist,None,Christian
95,Thomas Greens,Naomi,Rees,22,Daughter,Single,Female,University Student,None,Christian
96,Thomas Greens,Jasmine,Jones,49,Head,Married,Female,"Psychologist, educational",None,Christian
96,Thomas Greens,Edward,Jones,51,Husband,Married,Male,Heritage manager,None,Christian
96,Thomas Greens,Lydia,Jones,17,Daughter,NA,Female,Student,None,NA
97,Thomas Greens,Jill,Hughes,53,Head,Married,Female,Theatre director,None,None
97,Thomas Greens,James,Hughes,56,Husband,Married,Male,Sports administrator,None,None
98,Thomas Greens,Mandy,Nolan,52,Head,Married,Female,Barrister's clerk,None,Methodist
98,Thomas Greens,Michael,Nolan,53,Husband,Married,Male,Optometrist,None,Methodist
98,Thomas Greens,Karen,Kerr,15,Neice,NA,Female,Student,None,NA
99,Thomas Greens,Harriet,Hussain,77,Head,Married,Female,Retired Dramatherapist,None,Christian
99,Thomas Greens,Leslie,Hussain,83,Husband,Married,Male,Retired Sports therapist,None,Christian
99,Thomas Greens,Tracy,Hussain,35,Daughter,Single,Female,Archivist,None,Christian
99,Thomas Greens,Josephine,Hussain,33,Daughter,Divorced,Female,"Accountant, chartered certified",None,None
99,Thomas Greens,Joe,Hussain,30,Son,Widowed,Male,Paediatric nurse,None,None
100,Thomas Greens,Carole,Williams,49,Head,Single,Female,Adult guidance worker,None,Catholic
100,Thomas Greens,Neil,Williams,20,Son,Single,Male,University Student,None,None
100,Thomas Greens,Gillian,Williams,18,Daughter,Single,Female,Student,None,None
100,Thomas Greens,Bryan,Williams,10,Son,NA,Male,Student,None,NA
100,Thomas Greens,Colin,Williams,7,Son,NA,Male,Student,None,NA
101,Thomas Greens,Stephanie,Lee,52,Head,Divorced,Female,Systems developer,None,Catholic
101,Thomas Greens,Gillian,Bell-Lee,16,Daughter,NA,Female,Student,None,NA
101,Thomas Greens,Max,Bell-Lee,13,Son,NA,Male,Student,None,NA
102,Thomas Greens,Brandon,Allen,18,Head,Divorced,Male,Student,None,NA
103,Thomas Greens,Ruth,Shepherd,43,Head,Married,Female,Product/process development scientist,None,Catholic
103,Thomas Greens,Ryan,Shepherd,45,Husband,Married,Male,Museum/gallery conservator,None,Catholic
103,Thomas Greens,Clifford,Shepherd,7,Son,NA,Male,Student,None,NA
103,Thomas Greens,Kirsty,Shepherd,4,Daughter,NA,Female,Child,None,NA
104,Thomas Greens,Lee,Walker,75,Head,Single,Male,"Retired Radiographer, therapeutic",None,Jewish
104,Thomas Greens,Katherine,Walker,47,Daughter,Single,Female,"Lecturer, higher education",None,None
104,Thomas Greens,Paige,Walker,45,Daughter,Divorced,Female,Publishing copy,None,Jewish
104,Thomas Greens,Arthur,Walker,43,Son,Divorced,Male,Archaeologist,None,Jewish
105,Thomas Greens,Donald,O'Neill,22,Head,Single,Male,University Student,None,None
106,Thomas Greens,Beverley,Singh,18,Head,Single,Female,Student,None,NA
107,Thomas Greens,Francesca,Ahmed,35,Head,Single,Female,Insurance account manager,None,None
107,Thomas Greens,Danny,Ahmed,9,Son,NA,Male,Student,None,NA
107,Thomas Greens,Gordon,Ahmed,9,Son,NA,Male,Student,None,NA
107,Thomas Greens,Paula,Ahmed,9,Daughter,NA,Female,Student,None,NA
107,Thomas Greens,Irene,Ahmed,7,Daughter,NA,Female,Student,None,NA
108,Thomas Greens,Terence,Sheppard,28,Head,Married,Male,"Administrator, sports",None,Christian
108,Thomas Greens,Helen,Sheppard,23,Wife,Married,Female,"Doctor, hospital",None,Christian
108,Thomas Greens,Edward,Sheppard,3,Son,NA,Male,Child,None,NA
109,Thomas Greens,Alice,Parker,21,Head,Single,Female,University Student,None,Catholic
109,Thomas Greens,Emily,Pearson,21,None,Single,Female,University Student,None,None
109,Thomas Greens,Charlie,Davies,18,None,Single,Male,University Student,None,None
110,Thomas Greens,Rita,Jackson,46,Head,Single,Female,Phytotherapist,None,None
110,Thomas Greens,Denise,Jackson,7,Daughter,NA,Female,Student,None,NA
110,Thomas Greens,Stacey,Jackson,6,Daughter,NA,Female,Student,None,NA
111,Thomas Greens,Kieran,Lees,18,Head,Single,Male,University Student,None,NA
111,Thomas Greens,Damien,Gardner,20,None,Single,Male,University Student,None,None
111,Thomas Greens,Victor,Brennan,21,None,Single,Male,University Student,None,Christian
111,Thomas Greens,Tracy,Williams,20,None,Single,Female,University Student,None,None
112,Thomas Greens,Gregory,Harrison,61,Head,Divorced,Male,Equities trader,None,Christian
112,Thomas Greens,Rita,Gibbs,13,Granddaughter,NA,Female,Student,None,NA
113,Thomas Greens,Melissa,Cooper,49,Head,Single,Female,Not-employed,None,None
113,Thomas Greens,Peter,Cooper,21,Son,Single,Male,Politician's assistant,None,None
113,Thomas Greens,Andrew,Cooper,21,Son,Single,Male,University Student,None,None
114,Thomas Greens,Kayleigh,Gibbons,26,Head,Married,Female,Pathologist,None,None
114,Thomas Greens,Anthony,Gibbons,28,Husband,Married,Male,Environmental health practitioner,None,None
114,Thomas Greens,Philip,Gibbons,1,Son,NA,Male,Child,None,NA
114,Thomas Greens,Tony,Gibbons,0,Son,NA,Male,Child,None,NA
114,Thomas Greens,Dorothy,Stone,34,Lodger,Single,Female,Chief Financial Officer,None,None
115,Thomas Greens,Connor,McKenzie,52,Head,Married,Male,Careers adviser,None,None
115,Thomas Greens,Vanessa,McKenzie,54,Wife,Married,Female,Unemployed,None,None
116,Thomas Greens,Bethany,Lawson,32,Head,Single,Female,Government social research officer,None,Catholic
116,Thomas Greens,Terence,Smith,38,Partner,Single,Male,"Copywriter, advertising",None,Catholic
116,Thomas Greens,Kate,Lawson,3,Daughter,NA,Female,Child,None,NA
117,Thomas Greens,Ann,Clark,45,Head,Married,Female,"Teacher, music",None,Catholic
117,Thomas Greens,Leigh,Clark,40,Husband,Married,Male,Furniture designer,None,Catholic
117,Thomas Greens,Sandra,Clark,17,Daughter,NA,Female,Student,None,NA
118,Thomas Greens,Kayleigh,Hall,34,Head,Divorced,Female,Translator,None,Catholic
118,Thomas Greens,Douglas,Hall,3,Son,NA,Male,Child,None,NA
118,Thomas Greens,Bruce,Hall,1,Son,NA,Male,Child,None,NA
119,Thomas Greens,Ashleigh,Quinn,76,Head,Widowed,Female,Retired Counselling psychologist,None,Christian
119,Thomas Greens,Howard,Quinn,42,Son,Single,Male,"Engineer, aeronautical",None,Christian
119,Thomas Greens,Frederick,Quinn,40,Son,Single,Male,Astronomer,None,Christian
119,Thomas Greens,Philip,Quinn,38,Son,Single,Male,"Production assistant, television",None,None
120,Thomas Greens,Irene,Lewis,50,Head,Married,Female,Systems developer,None,None
120,Thomas Greens,Mohammad,Lewis,51,Husband,Married,Male,Production manager,None,None
120,Thomas Greens,Jordan,Lewis,25,Son,Divorced,Male,Unemployed,None,None
120,Thomas Greens,Georgia,Lewis,21,Daughter,Single,Female,University Student,None,None
121,Thomas Greens,Jill,Walsh,53,Head,Married,Female,Senior tax professional/tax inspector,None,None
121,Thomas Greens,Julian,Walsh,59,Husband,Married,Male,Health and safety adviser,None,None
121,Thomas Greens,Suzanne,Walsh,15,Step-Daughter,NA,Female,Student,None,NA
122,Thomas Greens,Hazel,Perry,33,Head,Single,Female,Sports administrator,None,None
122,Thomas Greens,Claire,Perry,4,Daughter,NA,Female,Child,None,NA
122,Thomas Greens,Jane,Perry,2,Daughter,NA,Female,Child,None,NA
122,Thomas Greens,Donna,Webster,54,Lodger,Single,Female,Child psychotherapist,None,Christian
122,Thomas Greens,Grace,Phillips,29,Visitor,Single,Female,TEFL teacher,None,None
123,Thomas Greens,Simon,Spencer,41,Head,Married,Male,Estate agent,None,Catholic
123,Thomas Greens,Kathryn,Spencer,40,Wife,Married,Female,Conference centre manager,None,Catholic
123,Thomas Greens,Joanna,Spencer,6,Daughter,NA,Female,Student,None,NA
123,Thomas Greens,Megan,Spencer,6,Daughter,NA,Female,Student,None,NA
123,Thomas Greens,Mark,Spencer,4,Son,NA,Male,Child,None,NA
124,Thomas Greens,Rachel,Mason,60,Head,Married,Female,Maintenance engineer,None,Catholic
124,Thomas Greens,Henry,Mason,60,Husband,Married,Male,Editorial assistant,None,Catholic
125,Thomas Greens,Christian,Webb,25,Head,Single,Male,Careers adviser,None,None
125,Thomas Greens,Liam,Bailey,32,None,Single,Male,"Pilot, airline",None,None
125,Thomas Greens,Reece,Douglas,19,None,Single,Male,University Student,None,Christian
125,Thomas Greens,Eleanor,Harris,61,None,Divorced,Female,"Programme researcher, broadcasting/film/video",None,Methodist
126,Thomas Greens,Timothy,Hewitt,32,Head,Single,Male,"Nurse, children's",None,None
126,Thomas Greens,Jane,Hewitt,1,Daughter,NA,Female,Child,None,NA
126,Thomas Greens,Maurice,Hewitt,1,Son,NA,Male,Child,None,NA
127,Thomas Greens,Sheila,Hartley,80,Head,Married,Female,Retired Barrister,None,None
127,Thomas Greens,Terence,Hartley,84,Husband,Married,Male,"Retired Teacher, adult education",None,None
127,Thomas Greens,Glen,Hartley,40,Son,Divorced,Male,Professor Emeritus,None,None
127,Thomas Greens,Susan,Hartley,37,Daughter,Single,Female,Psychiatric nurse,None,None
127,Thomas Greens,Melanie,Hartley,33,Daughter,Single,Female,"Merchandiser, retail",None,None
128,Thomas Greens,Roy,Evans,78,Head,Married,Male,Retired Soil scientist,None,Catholic
128,Thomas Greens,Louise,Evans,76,Wife,Married,Female,Retired Optometrist,None,None
129,Thomas Greens,Jeffrey,Morris,39,Head,Single,Male,Actuary,None,None
129,Thomas Greens,Susan,Barrett,41,Partner,Single,Female,"Scientist, research (physical sciences)",None,None
129,Thomas Greens,Dominic,Morris,13,Son,NA,Male,Student,None,NA
130,Thomas Greens,Victor,Skinner,54,Head,Married,Male,Financial trader,None,Christian
130,Thomas Greens,Jayne,Skinner,50,Wife,Married,Female,"Scientist, research (physical sciences)",None,Christian
130,Thomas Greens,Shaun,Skinner,12,Son,NA,Male,Student,None,NA
131,Thomas Greens,Lindsey,Graham,55,Head,Married,Female,Contracting civil engineer,None,None
131,Thomas Greens,Clive,Graham,54,Husband,Married,Male,Engineering geologist,None,None
131,Thomas Greens,Tina,Graham,15,Daughter,NA,Female,Student,None,NA
132,Thomas Greens,Paul,Nicholls,54,Head,Single,Male,Toxicologist,None,Christian
132,Thomas Greens,Rita,Davies,58,None,Single,Female,Contractor,None,None
132,Thomas Greens,John,Bell,59,None,Single,Male,Sales executive,None,Christian
133,Thomas Greens,Jennifer,Patterson,45,Head,Single,Female,Counsellor,None,Christian
133,Thomas Greens,Martin,Singh,49,Partner,Single,Male,Sales promotion account executive,None,None
133,Thomas Greens,Dale,Patterson,12,Son,NA,Male,Student,None,NA
133,Thomas Greens,Kate,Patterson,10,Daughter,NA,Female,Student,None,NA
134,Thomas Greens,Jasmine,Ryan,36,Head,Married,Female,"Psychologist, counselling",None,Christian
134,Thomas Greens,Colin,Ryan,35,Husband,Married,Male,"Runner, broadcasting/film/video",None,Christian
134,Thomas Greens,Luke,Ryan,6,Step-Son,NA,Male,Student,None,NA
